run_label,pair_seed,pair_role,pair_role_label,task_key,task_name,mem_distribution_family,checkpoint,checkpoint_name,hidden_tau_syn_ms,hidden_tau_mem_geom_mean_ms,final_test_acc,final_test_loss,label,subset_size,sampled_subsets,sampled_pairs_mean,subset_pair_M_mean,subset_pair_M_std,subset_pair_W_mean,subset_pair_W_std,subset_pair_TDMI_mean,valid_pair_count,error_pair_count,delay_steps,delay_ms
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,seeded_runs_discrete_observed_full,8,6,4.0,0.0012104904912612277,0.0017557120397516239,0.21406834126803656,0.14280544014853622,0.21527883175929782,4,0,4,16.0
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,seeded_runs_discrete_observed_full,16,6,4.0,0.0026726416558041344,0.003794961049295503,0.12334018930747899,0.20436215657874235,0.12601283096328314,4,0,4,16.0
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,seeded_runs_discrete_observed_full,32,1,4.0,9.337102061438007e-05,,0.14953326759860341,,0.14962663861921782,4,0,4,16.0
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,seeded_runs_discrete_observed_full,2,6,1.0,0.0011694542378794897,0.002283603270786477,0.08165499348239152,0.06594345408527971,0.08282444772027102,1,0,4,16.0
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,seeded_runs_discrete_observed_full,4,6,4.0,0.0015082538075386204,0.001841596676326576,0.1169365987380418,0.08972205881439377,0.11844485254558042,4,0,4,16.0
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,seeded_runs_discrete_observed_full,8,6,4.0,0.006091671524576692,0.009406913794302002,0.07416330711302925,0.0754060002679645,0.08025497863760594,4,0,4,16.0
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,seeded_runs_discrete_observed_full,16,6,4.0,0.007001861353526197,0.007454467464579603,0.10938368577964207,0.06994956272770757,0.11638554713316827,4,0,4,16.0
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,seeded_runs_discrete_observed_full,32,1,4.0,2.7186905871327827e-05,,0.1067658052571775,,0.10679299216304883,4,0,4,16.0
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,seeded_runs_discrete_observed_full,2,6,1.0,1.185605428705161e-05,4.046376775197596e-05,0.0822267296205475,0.05951080193949396,0.08223858567483455,1,0,4,16.0
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,seeded_runs_discrete_observed_full,4,6,4.0,0.002885081768221373,0.002826861979192852,0.10022220541989535,0.12993862722443636,0.10310728718811672,4,0,4,16.0
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,seeded_runs_discrete_observed_full,8,6,4.0,0.003461938891560912,0.006991456370812849,0.09539230726214265,0.05561065747720423,0.09885424615370357,4,0,4,16.0
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,seeded_runs_discrete_observed_full,16,6,4.0,0.005261343791746184,0.0072111215160596915,0.12067621309573633,0.056200508675532716,0.1259375568874825,4,0,4,16.0
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,seeded_runs_discrete_observed_full,32,1,4.0,0.0009552127947767275,,0.06861661229495934,,0.06957182508973607,4,0,4,16.0
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,seeded_runs_discrete_observed_full,2,6,1.0,0.014334114131389492,0.021820138941506473,0.1769860735265453,0.19737471237949394,0.19132018765793482,1,0,4,16.0
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,seeded_runs_discrete_observed_full,4,6,4.0,0.005834980201900062,0.007946174095703265,0.055812348784789155,0.05148712928811251,0.06164732898668921,4,0,4,16.0
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,seeded_runs_discrete_observed_full,8,6,4.0,0.010610562679533928,0.011266130775378979,0.08968397369422977,0.07640024280765335,0.10029453637376372,4,0,4,16.0
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,seeded_runs_discrete_observed_full,16,6,4.0,0.0007652155340285965,0.0011813471569591639,0.08423692655200894,0.06508003545749595,0.08500214208603755,4,0,4,16.0
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,seeded_runs_discrete_observed_full,32,1,4.0,0.005951081387196688,,0.025587254059448356,,0.03153833544664504,4,0,4,16.0
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,seeded_runs_discrete_observed_full,2,6,1.0,1.6931429146012828e-05,3.336864919601063e-05,0.18025144967917983,0.13069372895315065,0.18026838110832585,1,0,4,16.0
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,seeded_runs_discrete_observed_full,4,6,4.0,0.0032398644341063306,0.0041367520079659175,0.11768020484773044,0.08286393593384807,0.12092006928183675,4,0,4,16.0
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,seeded_runs_discrete_observed_full,8,6,4.0,0.00371841022761644,0.005096599166174067,0.09635031488062974,0.09005805417338461,0.10006872510824617,4,0,4,16.0
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,seeded_runs_discrete_observed_full,16,6,4.0,0.0019270571892511619,0.004668976664746183,0.05673246051556304,0.053473876166420575,0.0586595177048142,4,0,4,16.0
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,seeded_runs_discrete_observed_full,32,1,4.0,0.020556273205823063,,0.25630255950859215,,0.2768588327144152,4,0,4,16.0
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,seeded_runs_discrete_observed_full,2,6,1.0,-2.4921083035646153e-05,8.657168737908369e-05,0.04444164473654728,0.06513269079279156,0.04441672365351163,1,0,4,16.0
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,seeded_runs_discrete_observed_full,4,6,4.0,0.00911332648759153,0.015374736100496696,0.09855713479145212,0.06410031306490893,0.10767046127904363,4,0,4,16.0
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,seeded_runs_discrete_observed_full,8,6,4.0,0.010015734860396563,0.01568101852337014,0.11005101784891229,0.07127186672324061,0.12006675270930885,4,0,4,16.0
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,seeded_runs_discrete_observed_full,16,6,4.0,0.0059393869332761045,0.006166997118575347,0.09089627404572793,0.09531612740061314,0.09683566097900405,4,0,4,16.0
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,seeded_runs_discrete_observed_full,32,1,4.0,0.0016679898909545045,,0.0848724751152336,,0.0865404650061881,4,0,4,16.0
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,seeded_runs_discrete_observed_full,2,6,1.0,0.003644377493638218,0.005955827655763362,0.14835978383633472,0.174301751327119,0.15200416132997294,1,0,4,16.0
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,seeded_runs_discrete_observed_full,4,6,4.0,0.003576534443168367,0.0022660423322966553,0.1770856866864737,0.02415105676974701,0.18066222112964206,4,0,4,16.0
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,seeded_runs_discrete_observed_full,8,6,4.0,0.004856429210144064,0.003745237432021634,0.13648579199529712,0.09570742919205817,0.14134222120544118,4,0,4,16.0
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,seeded_runs_discrete_observed_full,16,6,4.0,0.00615521942876195,0.007614570267227339,0.17886633243778338,0.06100502275244878,0.18502155186654534,4,0,4,16.0
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,seeded_runs_discrete_observed_full,32,1,4.0,0.0002583985978999448,,0.07292738016215142,,0.07318577876005136,4,0,4,16.0
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,seeded_runs_discrete_observed_full,2,6,1.0,0.001595167009070105,0.003042709561236606,0.055017980128428144,0.07031221994532061,0.056613147137498245,1,0,4,16.0
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,seeded_runs_discrete_observed_full,4,6,4.0,0.003630569748818996,0.003422807805209188,0.10735686592521738,0.10224216800331928,0.11098743567403639,4,0,4,16.0
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,seeded_runs_discrete_observed_full,8,6,4.0,0.001139191020679967,0.0009615510203309415,0.050429861965354754,0.03314289405112653,0.05156905298603471,4,0,4,16.0
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,seeded_runs_discrete_observed_full,16,6,4.0,0.0019994082161919,0.0010020925983013,0.06427432006483273,0.04166759723378194,0.06627372828102464,4,0,4,16.0
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,seeded_runs_discrete_observed_full,32,1,4.0,0.0016898845884868903,,0.01864229148845875,,0.020332176076945645,4,0,4,16.0
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,seeded_runs_discrete_observed_full,2,6,1.0,0.0007919052503055033,0.0015561602561181779,0.047510195652482774,0.10408432905662401,0.04830210090278828,1,0,4,16.0
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,seeded_runs_discrete_observed_full,4,6,4.0,0.0007243810338120974,0.0010909566743800422,0.06736538544981119,0.02936407573074278,0.06808976648362329,4,0,4,16.0
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,seeded_runs_discrete_observed_full,8,6,4.0,0.0014858199478349939,0.0016166241658812893,0.07983363985836782,0.06470439498419493,0.08131945980620282,4,0,4,16.0
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,seeded_runs_discrete_observed_full,16,6,4.0,0.000998538761055576,0.001462505012999071,0.054335026920005976,0.0791781693747273,0.05533356568106155,4,0,4,16.0
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,seeded_runs_discrete_observed_full,32,1,4.0,0.012192059069792122,,0.07785428523686376,,0.09004634430665587,4,0,4,16.0
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,seeded_runs_discrete_observed_full,2,6,1.0,5.9720439233422e-05,0.00017407508904141708,0.09071140103227787,0.1418651121314419,0.09077112147151128,1,0,4,16.0
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,seeded_runs_discrete_observed_full,4,6,4.0,0.00568707482960572,0.004448964264028626,0.09631076220432293,0.03703126433401157,0.10199783703392863,4,0,4,16.0
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,seeded_runs_discrete_observed_full,8,6,4.0,0.00225424238568022,0.0021519703650791956,0.10761588596719411,0.08570775525617755,0.10987012835287431,4,0,4,16.0
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,seeded_runs_discrete_observed_full,16,6,4.0,0.005504151386480656,0.0069931523821929785,0.09359387926329447,0.0677684011376836,0.09909803064977511,4,0,4,16.0
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,seeded_runs_discrete_observed_full,32,1,4.0,0.005098291462371174,,0.04002567849271206,,0.045123969955083235,4,0,4,16.0
